game_id,week,game_date,day_of_week,posteam,defteam,desc,play_type,yards_gained,touchdown
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #1 by CLE at 00:52.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(:52) (Shotgun) 74-T.Jenkins reported in as eligible. Direct snap to 10-Q.Judkins. 10-Q.Judkins left guard for 2 yards, TOUCHDOWN.",run,2.0,1.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"25-A.Szmyt extra point is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",extra_point,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,25-A.Szmyt kicks 64 yards from CLE 35 to LV 1. 23-D.Laube to LV 25 for 24 yards (26-M.Harden).,kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(:43) (Shotgun) 7-G.Smith pass short right to 2-A.Jeanty to 50 for 25 yards (5-R.Jenkins; 49-C.Schwesinger).,pass,25.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,END QUARTER 1,,,
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(15:00) 7-G.Smith pass incomplete short left to 1-T.Tucker (7-T.Campbell).,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(14:54) (Shotgun) 7-G.Smith pass short right to 2-A.Jeanty to CLE 39 for 11 yards (49-C.Schwesinger; 30-D.Bush).,pass,11.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(14:16) (Shotgun) 2-A.Jeanty up the middle to CLE 41 for -2 yards (49-C.Schwesinger, 99-C.Thomas).",run,-2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(13:37) (Shotgun) 7-G.Smith pass short middle to 10-D.Thornton to CLE 27 for 14 yards (33-R.Hickman).,pass,14.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(12:56) (Shotgun) 7-G.Smith pass short right to 31-R.Mostert to CLE 33 for -6 yards (94-M.Graham).,pass,-6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(12:16) 2-A.Jeanty up the middle to CLE 30 for 3 yards (30-D.Bush).,run,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(11:37) (Shotgun) 7-G.Smith pass incomplete short left.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(11:33) 8-D.Carlson 48 yard field goal is No Good, Wide Left, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",field_goal,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(11:28) (Shotgun) 12-S.Sanders pass short left intended for 3-J.Jeudy INTERCEPTED by 49-C.Snowden [69-A.Butler] at CLE 44. 49-C.Snowden to CLE 26 for 18 yards (78-J.Conklin; 12-S.Sanders).,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(11:20) 2-A.Jeanty right guard to CLE 24 for 2 yards (51-M.Hall).,run,2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(10:41) 7-G.Smith right tackle to CLE 29 for -5 yards (51-M.Hall).,run,-5.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(10:00) (Shotgun) 7-G.Smith pass short left to 17-T.Lockett to CLE 23 for 6 yards (7-T.Campbell).,pass,6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(9:16) 8-D.Carlson 41 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",field_goal,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"8-D.Carlson kicks 62 yards from LV 35 to CLE 3. 83-M.Corley ran ob at CLE 36 for 33 yards (25-D.Richardson). PENALTY on LV-32-L.Johnson, Illegal Formation, 5 yards, enforced at CLE 36.",kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(9:06) 83-M.Corley left end to CLE 35 for -6 yards (49-C.Snowden).,run,-6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(8:28) (Shotgun) 12-S.Sanders pass short left to 19-C.Tillman to CLE 40 for 5 yards (36-K.Kelly).,pass,5.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(7:45) (Shotgun) 12-S.Sanders pass incomplete deep left.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(7:40) 13-C.Bojorquez punts 39 yards to LV 21, Center-50-R.Sunahara, fair catch by 81-A.Bachman.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(7:32) (Shotgun) 7-G.Smith pass incomplete short middle to 10-D.Thornton (7-T.Campbell).,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(7:26) 7-G.Smith pass short middle to 89-B.Bowers to LV 36 for 15 yards (7-T.Campbell; 33-R.Hickman).,pass,15.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(6:51) 2-A.Jeanty right guard to LV 48 for 12 yards (49-C.Schwesinger).,run,12.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(6:15) 7-G.Smith sacked at LV 40 for -8 yards (30-D.Bush).,pass,-8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(5:35) (Shotgun) 2-A.Jeanty up the middle to LV 43 for 3 yards (49-C.Schwesinger).,run,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(4:52) (Shotgun) 7-G.Smith sacked at LV 36 for -7 yards (96-M.Collins).,pass,-7.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(4:16) 6-A.Cole punts 50 yards to CLE 14, Center-50-J.Bobenmoyer. 84-G.Larvadain to CLE 23 for 9 yards (50-J.Bobenmoyer). PENALTY on LV-44-T.Eichenberg, Ineligible Downfield Kick, 5 yards, enforced at CLE 23.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(4:04) (Shotgun) 12-S.Sanders pass deep right to 3-J.Jeudy to LV 33 for 39 yards (11-J.Chinn) [98-M.Crosby]. FUMBLES (11-J.Chinn), touched at LV 30, RECOVERED by LV-52-E.Roberts at LV 24.",pass,39.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(3:50) (Shotgun) 2-A.Jeanty left guard to LV 27 for 3 yards (57-I.McGuire).,run,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(3:18) (Shotgun) 7-G.Smith pass short right to 2-A.Jeanty to LV 24 for -3 yards (57-I.McGuire, 30-D.Bush).",pass,-3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(2:35) (Shotgun) 7-G.Smith pass incomplete deep right to 17-T.Lockett [95-M.Garrett].,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(2:30) 6-A.Cole punts 56 yards to CLE 20, Center-50-J.Bobenmoyer. 84-G.Larvadain pushed ob at CLE 28 for 8 yards (44-T.Eichenberg).",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(2:20) 10-Q.Judkins up the middle to CLE 27 for -1 yards (45-D.White).,run,-1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(2:00) (Shotgun) 10-Q.Judkins right tackle to CLE 29 for 2 yards (96-J.Laulu; 98-M.Crosby).,run,2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #1 by LV at 01:55.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(1:55) (Shotgun) 12-S.Sanders pass short middle to 44-H.Fannin to CLE 35 for 6 yards (45-D.White; 32-L.Johnson).,pass,6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #2 by LV at 01:47.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(1:47) 13-C.Bojorquez punts 43 yards to LV 22, Center-50-R.Sunahara. 81-A.Bachman to LV 23 for 1 yard (9-G.Delpit; 5-R.Jenkins).",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(1:35) (Shotgun) 7-G.Smith pass short right to 17-T.Lockett ran ob at LV 37 for 14 yards.,pass,14.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(1:30) (No Huddle, Shotgun) 7-G.Smith pass deep left to 1-T.Tucker to CLE 44 for 19 yards (7-T.Campbell).",pass,19.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(1:04) (No Huddle, Shotgun) 7-G.Smith sacked at LV 46 for -10 yards (95-M.Garrett). FUMBLES (95-M.Garrett) [95-M.Garrett], recovered by LV-70-S.Forsythe at LV 44.",pass,-12.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(:36) (No Huddle, Shotgun) PENALTY on LV-71-D.Glaze, False Start, 5 yards, enforced at LV 44 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #3 by LV at 00:36.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(:36) (Shotgun) 7-G.Smith pass incomplete short middle to 89-B.Bowers (94-M.Graham).,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(:32) (Shotgun) 31-R.Mostert up the middle to LV 41 for 2 yards (9-G.Delpit, 21-D.Ward).",run,2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #2 by CLE at 00:25.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(:25) 6-A.Cole punts 50 yards to CLE 9, Center-50-J.Bobenmoyer, fair catch by 84-G.Larvadain.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(:18) 12-S.Sanders kneels to CLE 8 for -1 yards.,qb_kneel,-1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,END QUARTER 2,,,
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,25-A.Szmyt kicks 62 yards from CLE 35 to LV 3. 31-R.Mostert to LV 37 for 34 yards (20-D.Ross).,kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(14:54) (Shotgun) 2-A.Jeanty up the middle to LV 43 for 6 yards (7-T.Campbell).,run,6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(14:13) (Shotgun) 2-A.Jeanty left guard to LV 42 for -1 yards (57-I.McGuire).,run,-1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(13:32) (Shotgun) 7-G.Smith pass short left to 17-T.Lockett ran ob at CLE 49 for 9 yards (26-M.Harden).,pass,9.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(12:56) 2-A.Jeanty right guard to CLE 49 for no gain (5-R.Jenkins; 99-C.Thomas).,run,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(12:13) 7-G.Smith sacked at LV 43 for -8 yards (sack split by 57-I.McGuire and 51-M.Hall).,pass,-8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(11:49) (Shotgun) 7-G.Smith pass short middle to 1-T.Tucker to CLE 43 for 14 yards (26-M.Harden).,pass,14.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(11:03) (Shotgun) 7-G.Smith sacked at LV 48 for -9 yards (sack split by 99-C.Thomas and 96-M.Collins).,pass,-9.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(10:59) 12-S.Sanders pass incomplete deep left to 19-C.Tillman. LV-52-E.Roberts was injured during the play.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(10:53) 10-Q.Judkins up the middle to LV 49 for -1 yards (20-I.Pola-Mao).,run,-1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(10:13) (Shotgun) 12-S.Sanders pass short left to 83-M.Corley to LV 41 for 8 yards (45-D.White; 11-J.Chinn).,pass,8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(9:25) (Punt formation) PENALTY on CLE, Delay of Game, 5 yards, enforced at LV 41 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(9:14) 13-C.Bojorquez punts 46 yards to end zone, Center-50-R.Sunahara, Touchback.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(9:06) (Shotgun) 7-G.Smith pass incomplete short middle.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(9:02) (Shotgun) 2-A.Jeanty up the middle to LV 24 for 4 yards (99-C.Thomas; 95-M.Garrett).,run,4.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(8:23) (Shotgun) 7-G.Smith pass incomplete short middle to 89-B.Bowers (21-D.Ward) [99-C.Thomas].,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(8:18) 6-A.Cole punts 53 yards to CLE 23, Center-50-J.Bobenmoyer. 84-G.Larvadain to CLE 28 for 5 yards (44-T.Eichenberg). PENALTY on CLE-26-M.Harden, Offensive Holding, 10 yards, enforced at CLE 23.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(8:05) (Shotgun) 12-S.Sanders pass short right to 16-I.Bond to CLE 19 for 6 yards (20-I.Pola-Mao). ** Injury Update: LV-52-E.Roberts has returned to the game. PENALTY on CLE-19-C.Tillman, Offensive Pass Interference, 6 yards, enforced at CLE 13 - No Play. Penalty on CLE-68-C.Robinson, Ineligible Downfield Pass, declined.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(7:46) 74-T.Jenkins reported in as eligible. 22-D.Sampson right tackle to CLE 5 for -2 yards (52-E.Roberts).,run,-2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(7:03) (Shotgun) 22-D.Sampson left guard to CLE 11 for 6 yards (99-T.Booker; 51-M.Koonce).,run,6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(6:18) (Shotgun) 12-S.Sanders pass short middle to 44-H.Fannin to CLE 26 for 15 yards (30-D.Holmes).,pass,15.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(5:37) 10-Q.Judkins left tackle to CLE 30 for 4 yards (49-C.Snowden).,run,4.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(4:57) (Shotgun) 74-T.Jenkins reported in as eligible. Direct snap to 10-Q.Judkins. 10-Q.Judkins up the middle to CLE 35 for 5 yards (11-J.Chinn; 92-J.Pegues).,run,5.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(4:13) (Shotgun) PENALTY on CLE-68-C.Robinson, False Start, 5 yards, enforced at CLE 35 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(3:51) (Shotgun) 12-S.Sanders pass incomplete short right to 22-D.Sampson [98-M.Crosby]. Penalty on CLE, Illegal Shift, declined.",pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(3:46) 13-C.Bojorquez punts 44 yards to LV 26, Center-50-R.Sunahara. 81-A.Bachman pushed ob at LV 35 for 9 yards (41-C.Edmonds).",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(3:35) 7-G.Smith pass incomplete deep middle to 1-T.Tucker [51-M.Hall].,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(3:29) (Shotgun) 2-A.Jeanty up the middle to LV 38 for 3 yards (99-C.Thomas; 51-M.Hall).,run,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(2:45) (Shotgun) 7-G.Smith pass deep middle to 17-T.Lockett to CLE 29 for 33 yards (7-T.Campbell).,pass,33.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(2:01) 7-G.Smith pass incomplete deep left to 1-T.Tucker (21-D.Ward) [95-M.Garrett].,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(1:54) (Shotgun) 2-A.Jeanty up the middle to CLE 27 for 2 yards (94-M.Graham).,run,2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(1:08) (Shotgun) 7-G.Smith pass incomplete deep middle to 89-B.Bowers. PENALTY on CLE-94-M.Graham, Defensive Offside, 5 yards, enforced at CLE 27 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(1:02) (Shotgun) 7-G.Smith pass incomplete short right to 1-T.Tucker.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(:58) (Shotgun) 7-G.Smith pass incomplete deep right to 1-T.Tucker.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(:53) (Shotgun) 12-S.Sanders pass incomplete deep middle to 3-J.Jeudy. PENALTY on LV-69-A.Butler, Roughing the Passer, 15 yards, enforced at CLE 22 - No Play. Penalty on CLE-44-H.Fannin, Illegal Shift, superseded.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(:47) (Shotgun) 10-Q.Judkins up the middle to CLE 48 for 11 yards (9-T.Wilson). CLE-10-Q.Judkins was injured during the play.,run,11.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,END QUARTER 3,,,
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(15:00) (Shotgun) 12-S.Sanders pass incomplete short right to 44-H.Fannin.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(14:53) (Shotgun) 12-S.Sanders pass short right to 22-D.Sampson to CLE 41 for -7 yards (33-J.Adams). PENALTY on LV-33-J.Adams, Unnecessary Roughness, 15 yards, enforced at CLE 41.",pass,-7.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(14:35) 22-D.Sampson right tackle to LV 18 for 26 yards (20-I.Pola-Mao).,run,26.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(13:51) 22-D.Sampson right tackle to LV 21 for -3 yards (98-M.Crosby).,run,-3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(13:10) (Shotgun) 12-S.Sanders pass incomplete short right [98-M.Crosby]. PENALTY on CLE-78-J.Conklin, Offensive Holding, 10 yards, enforced at LV 21 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(13:01) (Shotgun) 34-J.Ford up the middle to LV 34 for -3 yards (98-M.Crosby).,run,-3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(12:18) (Shotgun) 12-S.Sanders pass incomplete deep right to 19-C.Tillman.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(12:13) 25-A.Szmyt 53 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",field_goal,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"25-A.Szmyt kicks 58 yards from CLE 35 to LV 7. 31-R.Mostert to LV 35 for 28 yards (49-C.Schwesinger; 7-T.Campbell). PENALTY on LV-44-T.Eichenberg, Offensive Holding, 10 yards, enforced at LV 28.",kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(12:02) (Shotgun) 7-G.Smith pass short middle to 80-I.Thomas to LV 32 for 14 yards (5-R.Jenkins).,pass,14.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(11:27) 7-G.Smith sacked at LV 24 for -8 yards (95-M.Garrett).,pass,-8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(10:45) (Shotgun) PENALTY on LV-70-S.Forsythe, False Start, 5 yards, enforced at LV 24 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(10:45) (Shotgun) 7-G.Smith pass short left to 2-A.Jeanty to LV 23 for 4 yards (30-D.Bush; 33-R.Hickman).,pass,4.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(10:01) (Shotgun) 7-G.Smith pass short left to 80-I.Thomas to LV 31 for 8 yards (49-C.Schwesinger).,pass,8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(9:27) 6-A.Cole punts 36 yards to CLE 33, Center-50-J.Bobenmoyer, out of bounds.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(9:21) (Shotgun) 74-T.Jenkins reported in as eligible. 12-S.Sanders pass incomplete short left. ** Injury Update: CLE-10-Q.Judkins has returned to the game.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(9:14) 10-Q.Judkins left end to CLE 34 for 1 yard (11-J.Chinn).,run,1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(8:29) (Shotgun) 12-S.Sanders pass short right to 22-D.Sampson for 66 yards, TOUCHDOWN.",pass,66.0,1.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"25-A.Szmyt extra point is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",extra_point,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"25-A.Szmyt kicks 65 yards from CLE 35 to end zone, Touchback to the LV 35.",kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(8:18) (Shotgun) 7-G.Smith pass short left to 80-I.Thomas to LV 40 for 5 yards (7-T.Campbell; 30-D.Bush).,pass,5.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(7:49) (No Huddle, Shotgun) 7-G.Smith pass incomplete short right to 89-B.Bowers. PENALTY on CLE-99-C.Thomas, Roughing the Passer, 15 yards, enforced at LV 40 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(7:44) (Shotgun) 2-A.Jeanty left guard to CLE 37 for 8 yards (7-T.Campbell).,run,8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(7:14) (No Huddle, Shotgun) 7-G.Smith pass short middle to 2-A.Jeanty to CLE 34 for 3 yards (30-D.Bush).",pass,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(6:48) (No Huddle, Shotgun) 7-G.Smith pass incomplete deep right to 1-T.Tucker. PENALTY on CLE-21-D.Ward, Defensive Pass Interference, 21 yards, enforced at CLE 34 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(6:42) (Shotgun) 7-G.Smith pass incomplete short right to 89-B.Bowers.,pass,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(6:38) (Shotgun) 7-G.Smith pass incomplete short left to 17-T.Lockett. PENALTY on LV-17-T.Lockett, Offensive Pass Interference, 10 yards, enforced at CLE 13 - No Play.",no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(6:33) (Shotgun) 7-G.Smith pass short middle to 80-I.Thomas to CLE 14 for 9 yards (9-G.Delpit; 49-C.Schwesinger) [95-M.Garrett]. LV-61-J.Meredith was injured during the play.,pass,9.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(6:00) (Shotgun) 7-G.Smith scrambles up the middle to CLE 5 for 9 yards (49-C.Schwesinger).,run,9.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(5:16) 7-G.Smith pass short right to 2-A.Jeanty for 5 yards, TOUCHDOWN.",pass,5.0,1.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"8-D.Carlson extra point is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",extra_point,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,8-D.Carlson kicks 62 yards from LV 35 to CLE 3. 83-M.Corley to CLE 28 for 25 yards (25-D.Richardson; 44-T.Eichenberg).,kickoff,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(5:04) (Shotgun) 74-T.Jenkins reported in as eligible. Direct snap to 10-Q.Judkins. 10-Q.Judkins up the middle to CLE 31 for 3 yards (45-D.White).,run,3.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,(4:22) 10-Q.Judkins right guard to CLE 29 for -2 yards (98-M.Crosby).,run,-2.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #1 by LV at 04:17.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(4:17) (Shotgun) 10-Q.Judkins right guard to CLE 28 for -1 yards (92-J.Pegues, 49-C.Snowden).",run,-1.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,,,Timeout #2 by LV at 04:13.,no_play,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,CLE,LV,"(4:13) 13-C.Bojorquez punts 41 yards to LV 31, Center-50-R.Sunahara, fair catch by 81-A.Bachman.",punt,0.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(4:06) (Shotgun) 7-G.Smith sacked at LV 23 for -8 yards (sack split by 99-C.Thomas and 57-I.McGuire). ** Injury Update: LV-61-J.Meredith has returned to the game.,pass,-8.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(3:39) (No Huddle, Shotgun) 7-G.Smith pass short left to 2-A.Jeanty to LV 35 for 12 yards (30-D.Bush; 94-M.Graham). LV-2-A.Jeanty was injured during the play.",pass,12.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,(3:14) (Shotgun) 7-G.Smith pass short left to 89-B.Bowers to LV 42 for 7 yards (49-C.Schwesinger).,pass,7.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(2:55) (No Huddle, Shotgun) 7-G.Smith pass short middle to 89-B.Bowers to CLE 49 for 9 yards (9-G.Delpit).",pass,9.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(2:36) (No Huddle, Shotgun) 7-G.Smith pass short middle to 31-R.Mostert to CLE 43 for 6 yards (49-C.Schwesinger; 9-G.Delpit).",pass,6.0,0.0
2025_12_CLE_LV,12,2025-11-23,Sunday,LV,CLE,"(2:16) (No Huddle, Shotgun) 7-G.Smith sacked at LV 49 for -8 yards (95-M.Garrett). FUMBLES (95-M.Garrett) [95-M.Garrett], RECOVERED by CLE-96-M.Collins at CLE 49.",pass,-6.0,0.0
