game_id,week,posteam,defteam,qtr,down,play_type,epa,wpa,cpoe,success
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,2.0,run,0.5293751943390816,0.015857845544815063,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,pass,0.11887636571191251,-0.0008363723754882812,24.103617668151855,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,2.0,run,1.328127953922376,0.06833165884017944,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,run,1.2595672103343531,0.03900831937789917,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,run,-0.09723510418552905,-0.004889786243438721,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,2.0,run,-0.7113128261989914,-0.019074440002441406,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,3.0,run,1.3067946503288113,0.031829237937927246,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,no_play,-0.5135667881695554,-0.014309585094451904,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,no_play,0.5282102923374623,0.014309585094451904,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,1.0,run,0.023728748434223235,-0.0020841360092163086,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,1.0,2.0,run,-5.173813492059708,-0.1707506775856018,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,1.0,run,-0.5103879196103662,-0.02259671688079834,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,2.0,pass,0.881839771522209,0.02929377555847168,30.682343244552612,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,1.0,run,0.18074607802554965,0.00125885009765625,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,2.0,run,-0.7205846598371863,-0.016328155994415283,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,2.0,pass,1.3102879174984992,0.02406221628189087,36.03667616844177,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,1.0,,,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,1.0,pass,1.694366875803098,0.046944499015808105,27.49904990196228,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,1.0,run,-1.0624409287702292,-0.02643406391143799,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,2.0,pass,-0.2904244076926261,-0.012626707553863525,12.368065118789673,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,3.0,pass,3.0052058385917917,0.06855839490890503,52.646028995513916,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,1.0,run,0.534504150506109,0.0225907564163208,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,2.0,run,0.47870126145426184,0.0073746442794799805,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,1.0,run,-0.5542041267035529,-0.010551393032073975,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,2.0,pass,-0.5926430936087854,-0.009453177452087402,16.58051609992981,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,3.0,pass,-1.557828968274407,-0.051916301250457764,-83.45203995704651,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,4.0,pass,4.075843923783395,0.11004110412551926,54.741835594177246,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,,extra_point,0.06757300310763314,0.0001693592791361942,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,,kickoff,0.022444836562499404,-0.0,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,run,1.3896597735583782,0.03474484384059906,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,run,-0.09624008741229773,0.0046863555908203125,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,pass,-0.9278432794380933,-0.03607235848903656,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,3.0,pass,1.7008273298852146,0.04183323681354523,30.644863843917847,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,no_play,-0.6132524097338319,-0.014576733112335205,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,run,-0.42003706423565745,-0.01235516369342804,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,no_play,0.7537145377136767,0.00414806604385376,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,no_play,-0.7356623155064881,-0.01563197374343872,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,pass,0.32221127540105954,0.011576399207115173,23.975396156311035,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,3.0,pass,-1.3765647977706976,-0.033490389585494995,-58.346158266067505,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,4.0,pass,-3.868312709557358,-0.06042185425758362,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,1.0,run,-0.6225252693984658,-0.01052093505859375,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,2.0,pass,-0.5140289940172806,-0.005829811096191406,12.22197413444519,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,3.0,no_play,-0.6727247054222971,-0.010880649089813232,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,3.0,pass,-0.5506009435630403,-0.009373962879180908,15.769940614700317,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,2.0,4.0,punt,-0.57029237318784,-0.02030704915523529,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,run,0.1485415541101247,-0.005142316222190857,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,pass,0.3283324787626043,0.010911718010902405,21.95734977722168,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,run,0.039733426936436445,0.003183037042617798,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,pass,0.0760670320596546,-0.00856897234916687,21.95674777030945,1.0
2025_04_NYJ_MIA,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,no_play,-0.31905898702098057,-0.00643940269947052,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,pass,0.19470309664029628,0.012746632099151611,23.56202006340027,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,pass,-0.22468810575082898,-0.02760908007621765,-58.11760425567627,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,3.0,pass,0.6319271721877158,0.038782864809036255,31.3176691532135,1.0
2025_04_NYJ_MIA,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,pass,-0.10776928259292617,-0.006153762340545654,19.737529754638672,0.0
2025_04_NYJ_MIA,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,no_play,-0.23149299435317516,0.008654370903968811,,0.0
2025_04_NYJ_MIA,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,1.0,pass,0.5682701957781557,-0.009478941559791565,-78.97858023643494,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,2.0,2.0,field_goal,1.6277513139860946,0.04200097918510437,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,,kickoff,-4.643905791686848,-0.08980724215507507,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,-0.444422131520696,-0.010125041007995605,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,2.0,run,-0.6809341635089368,-0.01588296890258789,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,3.0,pass,2.0678548831492662,0.04518890380859375,43.37792992591858,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,0.4688779602875002,0.014390647411346436,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,-0.27430239936802536,0.004897892475128174,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,2.0,pass,1.9892424260615371,0.02210159396397271,59.16080176830292,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,,extra_point,0.06757300310763314,0.00011665577424369022,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,,kickoff,1.5680560036562383,0.01716141402721405,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,run,0.06460236525163054,-0.006629683077335358,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,2.0,run,-0.8985029957257211,-0.00566527247428894,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,3.0,run,-0.8551752390339971,-0.01413554698228836,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,4.0,run,6.248552663251758,0.10607325182795935,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,,extra_point,0.06757300310763314,0.00384789808153696,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,,kickoff,0.5173682214226574,0.01669234037399292,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,no_play,0.5526680645998567,0.013436317443847656,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,pass,0.974561678012833,0.01286768913269043,30.407166481018066,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,-0.4470747332088649,-0.00594174861907959,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,2.0,pass,-0.7998189583886415,0.0047980546951293945,12.196266651153564,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,3.0,run,2.639976637205109,0.04118603467941284,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,-0.15170332742854953,0.0071784257888793945,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,2.0,pass,0.6683758231229149,-0.0005400180816650391,24.543821811676025,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,run,1.6404141474631615,0.025689565871973463,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,,extra_point,0.06757300310763314,0.00010115530608134637,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,,kickoff,0.5350661091506481,0.013776309788227081,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,pass,0.8898130829911679,0.005889385938644409,30.8030903339386,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,run,0.02631637267768383,-0.02252858132123947,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,2.0,run,-1.0477430983446538,-0.004355296492576599,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,3.0,run,-1.761670843232423,-0.019621096551418304,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,4.0,punt,0.1917317844927311,-0.010967858135700226,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,no_play,0.6462729696650058,-0.00020492076873779297,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,1.0,pass,-0.6661751330830157,-0.0054961442947387695,-64.68541622161865,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,2.0,run,-0.46737164817750454,0.006017565727233887,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,3.0,pass,-1.5790704670362175,-0.01792663335800171,-59.897440671920776,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,3.0,4.0,punt,0.1254875201266259,-0.012703068554401398,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,pass,1.2046160637401044,0.011179834604263306,40.51980972290039,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,pass,1.8755029845051467,0.03653166443109512,52.314597368240356,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,1.0,no_play,-1.154079642961733,-0.023979656398296356,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,3.0,,,-0.0,-0.0,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,-1.1710843337932602,-0.028298869729042053,18.95785927772522,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,run,-0.3350882532540709,-0.004664666950702667,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,3.0,pass,-0.7054805455956576,-0.01416834443807602,-63.858360052108765,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,4.0,field_goal,1.6416836947429894,0.012079916894435883,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,,kickoff,0.5179678567219526,0.002004861831665039,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,0.5510178015101701,0.01112675666809082,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,2.0,run,-1.1062372846063226,0.004569113254547119,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,3.0,pass,-1.5874558982905,-0.019076049327850342,-39.79963958263397,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,4.0,punt,0.6749324926640838,0.005012303590774536,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,run,-1.0389009770005941,-0.015304610133171082,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,run,0.024520420469343662,-0.003726080060005188,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,3.0,pass,1.552393103716895,0.02028859406709671,46.40392065048218,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,run,1.0149681027978659,0.013299278914928436,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,-0.5098576978780329,-0.011098004877567291,-80.66746592521667,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,no_play,-0.5639843866229057,-0.011470437049865723,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,pass,0.5227870056405663,0.009884357452392578,23.418593406677246,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,3.0,no_play,-1.101985725108534,-0.02050715684890747,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,3.0,pass,-0.5946300034411252,-0.0029833316802978516,18.45126748085022,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,4.0,punt,-0.1696777567267418,-0.016065113246440887,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,0.7907423439901322,0.000888526439666748,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,1.387789294240065,0.0069831013679504395,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,-0.35649058705894276,0.0025238394737243652,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,2.0,pass,1.6490246759494767,0.005071699619293213,18.70201826095581,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,-0.5430345640634187,0.0017049312591552734,,0.0
2025_04_NYJ_MIA,4,,,4.0,,no_play,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,,,4.0,,no_play,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,2.0,pass,-0.6905553107499145,-0.0009932518005371094,-80.92100620269775,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,3.0,run,-0.746569180146389,0.003946483135223389,,0.0
2025_04_NYJ_MIA,4,,,4.0,,no_play,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,4.0,field_goal,0.3585759316757957,-0.015016179531812668,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,,kickoff,0.7229262829059735,0.0016435254365205765,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,0.4182644047541544,-0.005188066512346268,20.065438747406006,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,run,0.32173790584784,-0.006447597406804562,,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,-0.4309776041773148,-0.004939895588904619,-57.25520849227905,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,pass,1.1112403821898624,0.002157424110919237,24.290329217910767,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,0.9551584149012342,-0.00015628663823008537,19.952422380447388,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,-0.43261632771464065,-0.00010113278403878212,-54.51826453208923,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,2.0,pass,3.350682149408385,0.009389137677848436,71.35018706321716,1.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,,run,1.053,0.006912761539220713,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,,kickoff,1.3204832300543785,0.005496203899383545,,1.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,1.0,run,-1.0644018356106244,-0.001275479793548584,,0.0
2025_04_NYJ_MIA,4,,,4.0,,no_play,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,2.0,run,-0.04502138867974281,0.004007875919342041,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,3.0,run,-0.5990755759412423,-0.005172014236450195,,0.0
2025_04_NYJ_MIA,4,,,4.0,,no_play,0.0,0.0,,0.0
2025_04_NYJ_MIA,4,MIA,NYJ,4.0,4.0,punt,-0.120006236305926,0.0004315916448831558,,0.0
2025_04_NYJ_MIA,4,NYJ,MIA,4.0,1.0,pass,0.13688082748558372,-0.02039969526231289,25.282245874404907,1.0
2025_04_PHI_TB,4,,,1.0,,,0.0,0.0,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,,kickoff,-0.48201956367120147,-0.004408478736877441,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,pass,0.7181602683849633,0.03552579879760742,24.986755847930908,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,run,0.9684654879383743,0.002597332000732422,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,pass,-0.4838773512747139,-0.017963409423828125,-64.48743343353271,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,run,-0.34193938062526286,-0.01728445291519165,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,3.0,pass,-1.655331876128912,-0.04723957180976868,-65.19302129745483,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,4.0,punt,-7.197555352468044,-0.17029157890114743,,0.0
2025_04_PHI_TB,4,PHI,TB,1.0,,extra_point,0.06757300310763314,0.001190954315329007,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,,kickoff,0.0,0.0,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,pass,0.33959426637738943,0.02144762873649597,21.030128002166748,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,pass,-0.8072136314585805,-0.020594894886016846,-72.79835939407349,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,3.0,pass,-1.5228031789883971,-0.036135315895080566,24.180585145950317,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,4.0,punt,-0.5085421521216631,0.026161938905715942,,0.0
2025_04_PHI_TB,4,PHI,TB,1.0,1.0,pass,0.7963516926392913,0.041703760623931885,25.322765111923218,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,1.0,pass,-0.45508833322674036,0.011436164379119873,13.100063800811768,0.0
2025_04_PHI_TB,4,PHI,TB,1.0,2.0,pass,-0.811054945923388,-0.02425295114517212,-38.39740753173828,0.0
2025_04_PHI_TB,4,PHI,TB,1.0,3.0,pass,2.0516031300649047,0.04191720485687256,27.389317750930786,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,1.0,run,0.7481882229913026,0.018935859203338623,,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,1.0,pass,0.5453927663620561,0.007182180881500244,22.51352071762085,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,2.0,run,2.3974202980753034,0.03161400556564331,,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,1.0,pass,0.7551749821286649,0.00254673134776795,15.968233346939087,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,,extra_point,0.06757300310763314,0.00019444156196868345,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,,kickoff,0.13817334594205022,0.0042130351066589355,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,run,-0.37953667994588614,-0.01739707589149475,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,pass,1.054740400519222,0.02012532949447632,12.05672025680542,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,run,-0.7425907426513731,-0.016347870230674744,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,pass,1.8084090892225504,0.024801313877105713,16.933703422546387,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,pass,0.9545401107752696,0.01528427004814148,-63.126975297927856,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,run,0.5658888049656525,0.022551611065864563,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,run,-0.36878002516459674,-0.014661580324172974,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,3.0,run,0.7117287564906292,0.007767841219902039,,1.0
2025_04_PHI_TB,4,TB,PHI,1.0,1.0,run,-0.888939333439339,-0.019721537828445435,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,2.0,pass,-0.4251169618219137,-0.01631636917591095,14.717590808868408,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,3.0,pass,-1.5912526071999737,-0.027195125818252563,,0.0
2025_04_PHI_TB,4,TB,PHI,1.0,4.0,field_goal,0.7601643639147797,0.030888423323631287,,1.0
2025_04_PHI_TB,4,PHI,TB,1.0,,,-0.0,-0.0,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,,kickoff,0.2724397568963468,0.004509150981903076,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,run,0.37654660549014807,0.0045212507247924805,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,run,-1.1869907029904425,-0.002200186252593994,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,3.0,pass,-1.0445483615621924,-0.011512517929077148,32.433634996414185,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,4.0,punt,0.04853525711223483,-0.0001024007797241211,,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,1.0,pass,-0.4978634836152196,-0.006134927272796631,17.328941822052002,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,2.0,pass,1.8575158908497542,0.028490766882896423,43.311214447021484,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,1.0,pass,-0.5436546925920993,-0.013402611017227173,17.835688591003418,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,2.0,run,-0.5752295921556652,-0.01566767692565918,,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,3.0,pass,-1.348931151907891,-0.019485265016555786,-33.28509032726288,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,4.0,punt,-0.9507839852012694,-0.023785516619682312,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,pass,1.4162083687260747,0.01933389902114868,38.649916648864746,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,pass,1.0498323293868452,0.010750830173492432,23.324817419052124,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,run,-0.3385001417482272,-0.003974437713623047,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,run,-0.3592848514090292,0.003010571002960205,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,3.0,pass,2.409232421661727,0.02327752113342285,54.899463057518005,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,pass,1.3851020710426383,-0.022909702663054143,44.704604148864746,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,,extra_point,0.06757300310763314,-0.00037574588812383514,,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,,kickoff,-0.38468531565740705,-0.0033495575189590454,,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,1.0,run,0.1352645382285118,-0.0038792863488197327,,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,2.0,pass,-0.6587521424517035,-0.0038691312074661255,-64.5193338394165,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,3.0,pass,-1.2369682588614523,-0.015623830258846283,-85.55145263671875,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,4.0,punt,0.2847540914081037,-0.017308861017227173,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,run,0.46172467758879066,0.0076465606689453125,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,pass,0.13089908834081143,0.004049837589263916,27.450507879257202,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,run,0.26883521175477654,0.006808757781982422,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,run,0.6676916488213465,0.004754900932312012,,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,pass,0.35184050200041384,-0.000762939453125,20.183825492858887,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,pass,-0.9298119125887752,-0.011507749557495117,12.773418426513672,0.0
2025_04_PHI_TB,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,3.0,pass,1.1697447807528079,0.020180046558380127,34.99574661254883,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,pass,1.0827225666143931,0.0035876035690307617,27.33151912689209,1.0
2025_04_PHI_TB,4,PHI,TB,2.0,1.0,run,-0.9126333390595391,-0.005704939365386963,,0.0
2025_04_PHI_TB,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,2.0,run,-0.37875004549277946,0.004667043685913086,,0.0
2025_04_PHI_TB,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,3.0,run,-0.22766731057546563,-0.005036830902099609,,0.0
2025_04_PHI_TB,4,,,2.0,,no_play,-0.0,-0.0,,0.0
2025_04_PHI_TB,4,PHI,TB,2.0,4.0,field_goal,0.46622913593656845,-0.005013413727283478,,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,,kickoff,-0.0951778301387094,-8.270889520645142e-05,,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,1.0,pass,-0.14829544868553057,-0.0029398947954177856,24.75953698158264,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,2.0,pass,-0.022452274162787944,0.0018016807734966278,23.72335195541382,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,3.0,no_play,0.5668734993669204,0.008597765117883682,,1.0
2025_04_PHI_TB,4,TB,PHI,2.0,1.0,pass,-0.1436036397353746,-0.005979020148515701,22.266149520874023,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,2.0,qb_spike,-0.15533138264436275,-0.0039747729897499084,,0.0
2025_04_PHI_TB,4,,,2.0,,no_play,0.0,0.0,,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,3.0,pass,0.3007341707639236,-0.010638982057571411,-51.52535438537598,1.0
2025_04_PHI_TB,4,,,2.0,,no_play,0.0,0.0,,0.0
2025_04_PHI_TB,4,TB,PHI,2.0,4.0,field_goal,2.1619358251405107,0.03252455219626427,,1.0
2025_04_PHI_TB,4,PHI,TB,3.0,,kickoff,0.5181431551463902,-0.0005037784576416016,,1.0
2025_04_PHI_TB,4,PHI,TB,3.0,1.0,run,-1.0821279999800026,-0.010728895664215088,,0.0
